PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10	MOTScPMA_S11	MOTScPMA_S12	MOTScPMA_S13	MOTScPMA_S14	MOTScPMA_S15
SLC2A5	9.83695154678934	10.2064858367436	9.81657486600764	9.88598243849597	9.89464859751548	10.0627417795098	9.84911496896833	9.79313962773444	9.8119115325476	9.74841251500695
SLC2A6	6.55878764994462	6.75243155016909	6.57412115390196	6.72672833110921	6.86206884628373	6.7210373985675	6.72502368267683	6.83730471782729	6.42478158640596	6.96787341145554
SLC2A8	5.0919316710056	5.65304879476595	5.16774588242787	5.86219199862495	5.62777137243611	5.61016471233232	5.41589721106132	5.39694839400285	5.65231102645512	4.84393245976962
SLC2A9	8.51978490324638	8.57879921002019	8.42762214465734	8.45410739182739	8.21249070768932	8.34543585902819	8.27142234350861	8.13509425538225	8.29592623959721	8.40418756388252
SLC30A1	9.73028090251819	9.44534067418286	9.59440793552716	9.70876134798455	9.61685069930933	9.73090170434924	9.78227794615006	9.75919268297638	9.75357888451862	9.90694799311563
SLC30A2	3.00584295680229	3.84641046054431	3.20207985056595	3.96670280511496	4.20376486903011	3.4267869347356	4.41623510170517	5.03026517512995	3.06878207819453	2.20271119475764
SLC30A3	2.59140402662592	3.84641046054431	3.98991552608015	4.11861362189299	3.86293671371409	3.55220601613449	4.28505491957811	3.48362613558771	3.39036625038045	2.78662866627804
SLC30A4	5.67675316158819	4.98336680388969	5.62401533111304	5.2556640654706	5.71021732287193	4.82450338075022	5.5361644101085	5.17461303786693	5.49364663504887	5.44783191695324
SLC30A5	9.30784926951072	8.92011360641171	9.04031513727678	9.1622021669896	8.99125618875011	9.26065740488799	9.28648308279831	9.24135156705031	9.3030986745553	9.20802684971497
SLC30A6	7.29875813804042	6.63214895209756	7.30341347766966	6.87279347345888	7.1250825822428	6.65265706212548	7.01105021281474	6.88005068161671	7.13325360476679	6.64266172555563
SLC30A7	9.6224495636261	9.39386520839538	9.58658853249452	9.56405815546669	9.5038960064447	9.54157174134202	9.48634200339076	9.55340478143028	9.6178267917349	9.51020639941489
SLC30A8	1.59379582268042	3.52473308733478	2.06645629589928	1.38634662868611	2.5424951780204	0.973379723278338	3.35284170566138	1.37244162319542	2.07050046296459	2.52401236296609
SLC30A9	9.66939939248739	9.52631362321991	9.7648506538338	9.74423882454521	9.60073124040037	9.6664706071821	9.63852970684935	9.57470532482503	9.70370356577383	9.69943707280841
SLC31A1	7.90497275947831	7.62158438479935	7.87556747072055	7.89394750954921	7.83776034057225	8.11072357143804	8.02133583119545	7.92661365141706	7.7882261000903	7.88613534529929
SLC31A2	3.32741179098667	-6.64385618977472	3.4428467511256	2.96762524731294	3.27846990293886	4.13675850687013	2.70157170366509	3.87034576104982	1.07393110439621	3.00872236875359
SLC33A1	8.40069322859364	8.54588545826324	8.48595379462476	8.33505825886234	8.41862076247983	8.19006420992171	8.4389333178412	8.30550366846915	8.34787669561176	8.36452453336144
SLC34A2	3.00584295680229	2.52598604255754	3.0647330845081	3.11944389949625	2.5424951780204	2.77547663811761	2.21703171986152	3.10550137925996	0.0807680102565484	2.52401236296609
SLC34A3	4.6484772950008	4.22469060972321	4.69583279273771	4.92561256436587	3.65663837437059	3.87388811901365	4.69990740156018	4.68934598125096	4.76803094521682	4.28777549142466
SLC35A1	7.23296035562349	6.71344108458886	7.08103627842968	6.86206798552118	6.73654923855218	6.53602421834653	6.88080439538059	6.90095790904507	7.06716923147702	6.81441186680251
SLC35A2	6.79859122706817	7.25149418045476	6.636042541086	6.88343981251209	6.52506649504754	6.88499844100358	7.07201360180012	6.74781464155976	6.97406699928365	6.82905734798338
SLC35A3	8.56250463135825	8.59497871628341	8.75234042803862	8.57396975887678	8.62042680252808	8.65254951404505	8.60971063994119	8.52340230621742	8.57489411821906	8.56155579242625
SLC35A4	8.87752054512041	8.7902981700644	8.61148132344912	8.7902407958264	8.82545074853063	8.90268121900757	8.67666738754713	8.79315588858699	8.97097224057711	8.75035412007622
SLC35A5	7.23296035562349	7.22401526479666	7.33362619780226	6.98579316061147	7.06368653105487	6.70761816088127	6.88080439538059	6.84811053124974	6.8485465494243	6.7388677253655
SLC35B1	8.05938227724551	8.0857745705589	7.98431067357859	8.1087899894692	8.24512062419614	8.14098992753669	8.19125466284939	8.17426347808113	8.14392824660366	8.11848898345941
SLC35B2	8.27555534355127	8.40616462019012	8.30336781041657	8.28374109936178	8.26798398491411	8.46589982569019	8.45428084225764	8.43657378060076	8.4679818245533	8.32890171794382
SLC35B3	6.86215076976106	6.45438090750908	6.76358031703987	6.99564017224147	6.74960417253298	6.7210373985675	6.91448469659852	6.70089803183078	6.6965573654946	6.92761280299079
SLC35B4	8.18897053836118	8.10096041832777	8.07205020654493	7.93034023585471	7.96073668739975	7.86694174511328	7.87505231484317	7.74196543728557	7.79504705808929	7.99404628926336
SLC35C1	6.13353428242859	6.30502123073034	6.20070749372239	6.23898928782081	6.50980140489568	6.21413498941525	6.36790540707682	6.28987515159604	6.42478158640596	6.34949788721085
SLC35C2	8.52372121070352	9.07425259270811	8.47582986072474	8.37332710626697	8.72987526673938	8.57707570965287	8.47323846298695	8.39296382733958	8.3617262513099	8.29765176644416
SLC35D1	8.51187992113047	8.4718869084876	8.35950914540054	8.53398595287382	8.58808691352097	8.4006840530545	8.54308765355699	8.586064674439	8.4594200535705	8.29237699234953
SLC35D2	6.19406737942679	5.91603541541969	6.16754519127425	6.33519227992891	5.68325547464725	6.11596828042291	5.84644435495782	6.03004441681702	6.19654138606634	6.13051710880962
SLC35D3	0.0183610495118494	2.11178324262997	-6.64385618977472	2.38358459936795	-0.0301385387384011	-6.64385618977472	-6.64385618977472	-0.201419256271933	2.07050046296459	1.78871796825109
SLC35E1	9.5983889731092	9.5347257492891	9.49431647006123	9.55742515096495	9.49617082002467	9.57151161495868	9.58375960525992	9.57470532482503	9.57883316318767	9.48961274912445
SLC35E2A	7.5739770830111	7.58964313237736	7.87042438684348	7.42529532781954	7.84386027402068	7.44182954662562	7.33503013709068	7.41860505841755	7.51008428549942	7.39933163905379
SLC35E2B	9.34168989558642	9.26496947947865	9.05171968479206	9.32725869096289	9.1766662784905	9.2304797533954	9.0083692613633	9.13065000374854	9.10051092735954	9.15960099243767
SLC35E3	8.61141295985199	8.75713206394307	8.75792133113307	8.5772522568262	8.7784543220266	8.45389431339637	8.36777439088103	8.34036133707629	8.34323047359595	8.51249629482933
SLC35E4	4.75946599694314	3.84641046054431	4.32676133235531	4.49693357474654	3.86293671371409	4.2147178531464	4.59303489604895	4.4829811267538	4.97441122286859	3.90097962043107
SLC35F1	4.32669300107937	4.84590888643424	4.06387070634573	4.49693357474654	4.04339230167204	4.05434458919543	3.59363254107096	4.24209032303482	4.87490832823317	4.5221299466749
SLC35F2	9.00688881727614	8.96645137969555	8.90098123410172	8.97579251602701	8.98850563183509	9.07456435104342	9.12324433661939	8.99867017336901	9.15719933280991	8.95782606200456
SLC35F3	2.32884829733053	2.84741308592858	2.06645629589928	-0.187620331848231	-6.64385618977472	0.973379723278338	-0.0925374711927067	-0.201419256271933	1.65660741749758	-6.64385618977472
SLC35F4	1.59379582268042	-6.64385618977472	-0.241759707872038	2.60558201306896	-0.0301385387384011	-0.019291112903031	-0.0925374711927067	-6.64385618977472	0.0807680102565484	2.20271119475764
SLC35F5	9.25673477475036	9.20649804670566	9.40109694850981	9.24708962564823	9.2450968492525	9.10814633589004	9.32038002439761	9.22486371824954	9.37996625293565	9.30025905591192
SLC35F6	7.58154990630377	7.69347374217344	7.61767012194201	7.67244243910404	7.48651613651511	7.74743998792772	7.76242844954868	7.71270222377086	7.59069844443752	7.62591162761529
SLC35G1	3.59020663997368	4.52410620142343	3.4428467511256	3.11944389949625	4.04339230167204	3.87388811901365	3.59363254107096	2.59164639846426	3.87539992261579	2.78662866627804
SLC35G2	3.81242792491958	3.52473308733478	3.64912072373491	3.70385293491069	3.12663200163586	3.77442273317373	3.79992407073859	3.59044921303879	4.23775153628814	4.00782584088209
SLC35G5	1.01122115929689	4.10927769438284	3.98991552608015	3.25679649921859	3.86293671371409	3.13757841035054	3.79992407073859	3.59044921303879	2.39174144953525	3.66014710032042
SLC35G6	2.59140402662592	1.52848869321215	1.33178511983294	2.79793076429353	1.95877030760579	2.96785831199238	1.89587916597509	2.10717660486064	1.65660741749758	2.52401236296609
SLC36A1	8.32601881013958	8.36272665888286	8.35950914540054	8.3581411628361	8.20776845691311	8.37544751489174	8.3391250621078	8.38185220406044	8.47649308474133	8.35948909651498
SLC36A2	4.5282330806361	2.84741308592858	4.54905104504364	3.49757237707659	4.41516220898835	3.87388811901365	2.89393953121898	3.78294457292652	3.39036625038045	3.90097962043107
SLC36A3	-6.64385618977472	0.533481007972194	0.74968551987077	-0.187620331848231	-0.0301385387384011	-0.019291112903031	-0.0925374711927067	-6.64385618977472	0.0807680102565484	-6.64385618977472
SLC36A4	8.28486278637611	8.2850765268481	8.29954622059937	8.42889183155926	8.10992455783744	8.44583477409689	8.35147307484785	8.37065433446813	8.42465563506761	8.41878451138208
SLC37A1	7.40501031926813	7.62158438479935	7.08991377606977	7.55748259110582	7.31269698169107	7.71427468532007	7.45432197391627	7.27384243505695	7.22702928325612	7.16545861944524
SLC37A2	7.6114498470257	7.48934361915407	7.6298958043932	7.40327031278127	7.40635038478216	7.71427468532007	7.31835243493519	7.49622153855481	7.80183591878553	7.47577928873885
SLC37A3	4.5282330806361	2.84741308592858	2.74323598546986	2.96762524731294	4.04339230167204	4.2147178531464	3.35284170566138	4.03070659044165	2.39174144953525	3.66014710032042
SLC37A4	6.39653443904554	6.38163307457808	6.3262220303592	6.23898928782081	6.64169924676293	6.65265706212548	6.3015711324755	6.38198194807519	6.38916187486382	6.57476461954307
SLC38A1	12.1658106410837	12.0665142267587	12.1307142738692	12.1287337239827	12.1224756083523	12.2652240848293	12.1920668783304	12.2520495041575	12.252249768244	12.2737182097511
SLC38A10	10.7539235399165	10.9788134119417	10.6688665414828	10.6899233510716	10.7648306473048	10.7250775981406	10.5546752525674	10.6491838346206	10.7675096385947	10.8106066634389
SLC38A11	2.00763791959183	2.52598604255754	2.9129215606699	1.38634662868611	3.12663200163586	-0.019291112903031	2.47954886665172	-0.201419256271933	2.07050046296459	1.20584174816383
SLC38A2	12.1171399889523	12.0032628212777	11.9875269874069	12.0743075749055	12.0079653581136	12.1274632076077	12.0502947903436	12.0913757711575	12.0624788693797	12.1113435647391
SLC38A3	3.00584295680229	2.11178324262997	3.54966718728011	0.804140879500438	2.5424951780204	3.13757841035054	-6.64385618977472	1.78608539387476	2.39174144953525	3.20114336695322
SLC38A4	4.09235461874551	3.33226706963204	4.87085587990058	3.96670280511496	4.12580585171154	3.66758862620727	3.70046238228353	4.03070659044165	3.7685603337388	3.37089406008587
SLC38A5	8.28021657073754	8.2850765268481	8.12483569479754	8.12233603287772	8.11497760297331	8.14597315881504	8.31830723812924	8.24954906590029	8.26186550020921	8.19397653655886
SLC38A6	6.15399549071974	6.19610116990383	6.45548963571304	6.04400095104956	6.36462025229267	6.32374526145898	6.23203923127009	6.22503248484589	6.06727681070503	6.38957047936226
SLC38A7	6.34407336166031	6.65290543447728	6.50942241010725	6.81835042403863	6.65563704843783	6.83650409639507	6.62006441563183	6.49630144374228	6.63706221034385	6.46652352209812
SLC38A9	6.43047778844903	5.52379265628923	6.31111703060918	6.22231276769605	6.27716835340998	5.92044766601832	6.3015711324755	6.38198194807519	6.0214800614118	6.19977011857062
SLC39A1	9.03749621450886	9.25821222339672	8.90350117341093	9.07433099239302	8.95508329599359	9.06932779998017	8.91161797169502	9.06963534094863	9.07551700717844	8.98096209922393
SLC39A10	8.71832552893429	8.33730484115161	8.55489927051789	8.55078074493722	8.55128244122769	8.539699091338	8.70260354855505	8.56656900958171	8.71814759291297	8.52154118752279
SLC39A11	8.12303857995895	7.92441786690975	8.02190599473109	7.90965693573504	8.13501463844041	7.90858768393159	7.82279834444239	7.77631535637269	7.85502651757331	7.82168942361095
SLC39A13	7.84959835778917	8.21002829128047	7.78553922568149	7.79027338275923	7.83163450612793	8.07980862516628	7.93645029893692	8.00595390974481	8.12780915432369	7.93434243419299
SLC39A14	9.98133995378536	9.79028187696993	9.87808616079339	9.87535491539381	9.83005142490538	9.92022433600378	9.98344692300006	9.99865607148875	9.96340849893657	10.0745685603064
SLC39A2	-6.64385618977472	-6.64385618977472	0.74968551987077	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.201419256271933	1.65660741749758	0.212082549099138
SLC39A3	9.1512760558078	9.42436684813876	9.05398981567258	9.1730902937998	9.25657400890987	9.21633580769825	9.06194928020039	9.06963534094863	9.11965563016765	9.06687947465367
SLC39A4	8.03752366897229	8.01538789778325	7.91106465880969	8.1490524212802	7.9885340345891	8.06935465532842	7.84625628951977	7.96682912135945	7.93748521594948	8.19397653655886
SLC39A5	2.00763791959183	1.52848869321215	1.74538903546996	1.38634662868611	1.95877030760579	-0.019291112903031	1.89587916597509	1.37244162319542	0.0807680102565484	0.212082549099138
SLC39A6	8.93185326093481	8.79497455181754	8.89845688553996	8.92516746632914	8.90345158676187	8.83948874224975	8.90325467293376	8.93927243597729	8.98595333510797	9.02932417951241
SLC39A7	9.66405943343259	9.71578901414516	9.62068129293941	9.71622477821016	9.79742078325119	9.85933019841489	9.72806465157646	9.80011247272062	9.7109350485004	9.81061469604463
SLC39A8	9.41557787146626	9.35955136006736	9.39573716403122	9.34084145277689	9.28150689691523	9.37542579353823	9.4675569099193	9.36875772154749	9.56493252902077	9.47571850167803
SLC39A9	9.61139451591145	9.3876867255077	9.39394613511125	9.3657322477518	9.36021764199305	9.46985921910116	9.50672696136767	9.50130483894077	9.45294463019422	9.47571850167803
SLC3A1	4.00494463724543	3.33226706963204	4.44218324602717	3.60439634083299	4.3480802130012	4.05434458919543	3.98037445030389	4.42642340427834	3.97487005992654	4.00782584088209
SLC3A2	10.5118502790223	10.7182444611444	10.5034716945963	10.4858628031545	10.5106118879548	10.6035529595658	10.4145893863954	10.5216865347483	10.4431973959045	10.5604304713175
SLC40A1	5.88693262656524	5.65304879476595	5.44185137901145	5.81847825242307	5.62777137243611	5.66673688078473	5.44691691665944	5.78215829813028	4.97441122286859	5.81454004461968
SLC41A1	9.02366420582565	9.07040033877422	8.95056224337385	9.04618047942115	9.16209373049992	9.34541368108019	9.16814676837747	9.2797711589437	9.14657188380198	9.165383244125
SLC41A2	5.32633347178584	4.98336680388969	5.74134942730519	5.46860595683982	5.34772597488255	5.63872807321159	5.7991469980744	6.06751346132192	5.73975699390172	6.08242980103467
SLC41A3	7.37045516080578	7.2917554448004	7.18412242281555	7.14468488449639	7.23127465153186	7.32365520370955	7.12091962819013	7.31336827966193	7.29597214301154	7.23309273336051
SLC43A1	8.69407856324471	8.94136090470741	8.76625241383117	8.73840305652461	8.75598749755608	8.78622477664553	8.66021727108246	8.67371514350014	8.86150852754394	8.82896217821269
SLC43A2	7.38783619489065	7.43045327548251	7.3185989251169	7.11788673681449	6.96639685362881	7.48179368679523	7.31835243493519	7.18287484285964	7.00968811011203	7.01986396949178
SLC43A3	11.4838310593131	11.5841796735136	11.4817088067002	11.7902122816564	11.7539351723451	11.9165727646611	11.8260606536329	11.8503424345098	11.6945998813101	11.608438889984
SLC44A1	11.8701694051676	11.685245167227	11.775538927965	11.8144067189249	11.7704416525042	11.7929628518754	11.7951300216546	11.7595379627175	11.8198643932915	11.6944337710843
SLC44A2	3.59020663997368	3.84641046054431	4.06387070634573	3.79689314120716	4.27772630413828	3.55220601613449	4.41623510170517	4.10466303643137	3.97487005992654	4.44816241125451
SLC44A3	1.01122115929689	1.52848869321215	2.32891652660244	1.38634662868611	1.95877030760579	2.553435347412	1.89587916597509	1.37244162319542	1.65660741749758	0.212082549099138
SLC44A4	1.59379582268042	2.11178324262997	3.64912072373491	2.96762524731294	2.5424951780204	2.553435347412	2.21703171986152	2.95368451808267	1.65660741749758	1.78871796825109
SLC44A5	3.59020663997368	3.33226706963204	3.98991552608015	3.11944389949625	3.65663837437059	2.96785831199238	3.06364885662817	2.95368451808267	3.23851602159136	3.20114336695322
SLC45A1	1.59379582268042	1.52848869321215	-0.241759707872038	0.804140879500438	1.54496937782998	-6.64385618977472	0.89975062973419	-6.64385618977472	1.07393110439621	0.212082549099138
SLC45A2	1.01122115929689	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.0301385387384011	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.0807680102565484	-6.64385618977472
SLC45A3	4.86252275575367	4.33155069529032	4.54905104504364	4.8407524360688	4.59950563326227	4.77389549185259	3.98037445030389	3.87034576104982	4.87490832823317	4.72368190791532
SLC45A4	8.15891434527558	8.19595358371845	8.14627210316021	8.0390836048802	7.92089804434871	8.08500734003335	7.73126896878703	7.80432846702755	7.84191158684787	7.73102320104966
SLC46A1	6.17417055877959	6.167535953132	6.24906404897523	6.18837003645	6.25902336137558	5.74764138523239	5.64717269256351	5.53709434818657	5.99802472939801	5.6261307237278
SLC46A2	2.00763791959183	2.52598604255754	2.55089868289351	1.80000377429144	2.27995595172213	0.973379723278338	1.89587916597509	2.3696528182702	2.07050046296459	2.52401236296609
SLC46A3	5.36194861139001	5.10885967962682	5.02692451055364	5.3507971945157	5.20337335786663	5.17586565839499	5.41589721106132	5.51013316286282	4.92551744678466	4.28777549142466
SLC47A1	4.00494463724543	4.22469060972321	4.44218324602717	4.55135769399051	2.76453379560157	4.2147178531464	4.06278582992561	4.17501243108181	3.7685603337388	4.00782584088209
SLC47A2	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.187620331848231	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
SLC48A1	7.25206791667651	7.23782014526966	7.13349989281476	7.28780019744515	7.47083539348226	7.23289558786285	7.27579467905778	7.02041198197274	7.41587428482763	6.76956167891293
SLC49A3	3.81242792491958	4.98336680388969	4.20129580651335	4.25604164216145	4.41516220898835	4.35903376109093	4.53647527823757	4.64045566222659	4.71146859612147	4.95492656063891
SLC49A4	5.55894067399339	5.65304879476595	5.06343932387841	5.08168307848634	5.50995971375593	5.09571811534977	5.59273598067055	4.58985024757413	4.97441122286859	5.00737736793768
SLC4A1	3.91189513822968	4.69396153205797	4.38562626372445	2.96762524731294	4.86244085339746	4.05434458919543	3.59363254107096	3.87034576104982	4.06792211766565	4.72368190791532
SLC4A11	4.81191439391023	5.16773664557063	5.02692451055364	4.70329925719497	5.27735436096299	4.96647465107973	4.69990740156018	5.27412208127183	5.11187302692164	5.00737736793768
SLC4A1AP	8.72175635297381	9.03130125632796	8.64499760253511	8.99555538099221	8.91798005863187	8.89678074110874	8.88638120886333	8.97668160275732	8.67442726954791	8.83260067536595
SLC4A2	9.69580667312143	9.86779039193161	9.70832322202526	9.75876742974503	9.74460468935128	9.8789177943312	9.77312773404899	9.87466861977228	9.89521327870574	9.8252985791165
SLC4A3	3.81242792491958	3.33226706963204	4.54905104504364	4.0446567511851	4.71049286396016	3.77442273317373	3.98037445030389	4.03070659044165	3.52774469099961	4.10730172609468
SLC4A4	5.78566702142754	5.47799908209899	5.44185137901145	5.84050068533207	5.95528676265924	5.55128332975126	5.84644435495782	5.80452207787568	5.92528006260239	5.75442996040668
SLC4A5	5.5279204312241	5.61123705158586	5.84985434158875	5.75031911966926	5.76267490103954	5.28831045470542	5.5361644101085	5.42608789168662	5.38933399007787	5.48529814716344
SLC4A7	9.39208451563279	9.16736032434362	9.44154018433646	9.45051141990113	9.38761766626058	9.4797609378975	9.45235071322022	9.57307794043239	9.43340472450554	9.57245784233847
SLC4A8	5.9350189213469	6.54600125878106	6.28042414076461	5.90462007607098	6.31278772607151	6.55112949129918	5.72516005309209	5.97195053517851	6.0214800614118	6.19977011857062
SLC4A9	2.59140402662592	3.98382280197093	3.32748008822739	2.38358459936795	2.76453379560157	1.55589087185576	1.89587916597509	2.95368451808267	0.0807680102565484	3.00872236875359
SLC50A1	6.79859122706817	6.47783722682146	6.42774783728842	6.7617720090251	6.77536489562322	6.76056206668989	6.8228620633023	6.73622774985976	6.96199513130951	6.52165895857644
SLC51A	4.81191439391023	4.91627432549404	5.38528112679154	4.65440875258677	4.81354835438553	3.96693601884881	4.64746054031523	4.68934598125096	4.38967815891757	4.44816241125451
SLC51B	1.01122115929689	0.533481007972194	2.06645629589928	0.804140879500438	-0.0301385387384011	2.553435347412	-6.64385618977472	1.78608539387476	1.65660741749758	0.212082549099138
SLC52A1	4.91141582556035	4.43103859790168	5.09905271047397	3.70385293491069	4.99989929048461	4.13675850687013	4.28505491957811	4.36755767108569	4.38967815891757	3.52275769171828
SLC52A2	8.49192586520605	8.84092311947859	8.45192735118385	8.58379493178116	8.4429357183807	8.81779414832718	8.4580923476793	8.6116557282714	8.62168712225182	8.6914618268896
SLC52A3	2.59140402662592	2.11178324262997	3.91196345815678	0.804140879500438	3.27846990293886	3.13757841035054	3.21547938602908	3.24285251327139	1.65660741749758	3.20114336695322
SLC5A1	3.00584295680229	3.84641046054431	2.32891652660244	-0.187620331848231	1.95877030760579	1.96970113133771	1.89587916597509	1.78608539387476	1.07393110439621	-6.64385618977472
SLC5A10	3.32741179098667	2.84741308592858	3.0647330845081	3.25679649921859	3.54125648508871	2.96785831199238	3.06364885662817	2.10717660486064	3.06878207819453	3.37089406008587
SLC5A11	0.0183610495118494	-6.64385618977472	1.33178511983294	-6.64385618977472	-6.64385618977472	1.96970113133771	-0.0925374711927067	1.78608539387476	0.0807680102565484	-6.64385618977472
SLC5A12	4.58960757377028	4.52410620142343	5.06343932387841	5.11819830383687	4.90973056984385	4.77389549185259	3.98037445030389	4.4829811267538	4.76803094521682	4.20035881365751
SLC5A2	3.17556838001012	3.33226706963204	2.06645629589928	3.70385293491069	2.5424951780204	2.77547663811761	2.47954886665172	2.95368451808267	2.65431760128658	2.78662866627804
SLC5A3	9.57011877564851	9.36899091272423	9.7126404656094	9.47711342641657	9.50003858397696	9.44984954252106	9.59072066236194	9.54678699094405	9.57487520144611	9.72706786261218
SLC5A5	4.3970480919456	3.11011336071625	4.38562626372445	4.32013915074799	3.65663837437059	3.96693601884881	4.06278582992561	3.87034576104982	3.23851602159136	4.37019661616924
SLC5A6	8.26618746431939	8.35007174421884	8.04491509451726	8.22216783885121	8.38972546982563	8.44583477409689	8.40379253678727	8.32883544074211	8.06146908666885	8.20524726550568
SLC5A8	3.00584295680229	1.52848869321215	2.32891652660244	2.12110302259059	2.76453379560157	2.29089238093281	1.89587916597509	2.10717660486064	0.0807680102565484	1.78871796825109
SLC6A1	2.32884829733053	3.33226706963204	2.32891652660244	0.804140879500438	2.27995595172213	2.96785831199238	2.47954886665172	3.10550137925996	2.39174144953525	3.37089406008587
SLC6A11	3.91189513822968	2.84741308592858	3.54966718728011	4.44037560390486	4.12580585171154	1.96970113133771	3.89296873505867	3.59044921303879	3.39036625038045	4.20035881365751
SLC6A12	3.00584295680229	4.10927769438284	2.9129215606699	3.49757237707659	3.27846990293886	3.87388811901365	4.14074290516469	4.36755767108569	4.23775153628814	4.00782584088209
SLC6A13	1.01122115929689	0.533481007972194	1.33178511983294	-6.64385618977472	1.54496937782998	-0.019291112903031	-6.64385618977472	2.10717660486064	0.0807680102565484	0.212082549099138
SLC6A14	2.32884829733053	2.52598604255754	3.32748008822739	1.38634662868611	1.95877030760579	2.96785831199238	2.47954886665172	2.3696528182702	2.39174144953525	1.20584174816383
SLC6A16	2.32884829733053	1.52848869321215	2.32891652660244	2.79793076429353	2.5424951780204	1.55589087185576	3.06364885662817	3.78294457292652	3.23851602159136	2.20271119475764
SLC6A17	4.46413116253074	5.10885967962682	5.1338081065298	5.52408877478384	5.71021732287193	5.3239253600945	5.41589721106132	5.13985736231979	5.15492947808484	5.10688313833487
SLC6A2	-6.64385618977472	1.52848869321215	-0.241759707872038	-6.64385618977472	2.27995595172213	2.29089238093281	1.89587916597509	2.78399227317383	0.0807680102565484	-6.64385618977472
SLC6A20	6.41360593771935	6.45438090750908	6.28042414076461	6.3658853153268	6.49437306666428	5.69421225872582	6.06213822092984	6.15713771500471	5.97418174960453	6.30828035268901
SLC6A4	3.70559170955205	4.22469060972321	4.06387070634573	3.96670280511496	3.76347186344073	3.28941756037227	3.35284170566138	4.17501243108181	4.06792211766565	3.66014710032042
SLC6A5	-6.64385618977472	0.533481007972194	-6.64385618977472	-0.187620331848231	-0.0301385387384011	-0.019291112903031	-0.0925374711927067	-6.64385618977472	-6.64385618977472	0.212082549099138
SLC6A6	9.05935523561954	9.3468684389791	9.32418499204887	9.30763019187109	9.11747153017179	9.5917406759468	9.31198016131528	9.40213725998428	9.45939956043339	9.36952064569656
SLC6A8	8.27087900750058	8.22396701377405	8.1074542430407	8.21375588156154	8.22188908986561	8.34976165162991	8.39188612311841	8.40764743848277	8.42904727656891	8.30814380802065
SLC6A9	4.25273025961289	4.43103859790168	4.54905104504364	4.55135769399051	4.59950563326227	3.4267869347356	3.06364885662817	3.48362613558771	4.06792211766565	4.44816241125451
SLC7A1	11.5349446011346	11.5114585090451	11.4943014675481	11.5511644671604	11.5456461029234	11.6152739118769	11.5524437387527	11.6179510564474	11.6163696078884	11.5288144578728
SLC7A10	3.70559170955205	3.11011336071625	2.32891652660244	2.79793076429353	3.27846990293886	3.13757841035054	1.89587916597509	3.24285251327139	4.06792211766565	1.20584174816383
SLC7A11	7.58908318670622	7.74271492239773	7.87042438684348	7.57071771885294	7.64861308357438	7.63142181389775	7.62677990091722	7.80432846702755	7.659590035593	7.76949556187755
SLC7A13	1.01122115929689	0.533481007972194	-0.241759707872038	-0.187620331848231	-6.64385618977472	2.29089238093281	-6.64385618977472	-0.201419256271933	0.0807680102565484	1.20584174816383
SLC7A14	5.21388789688926	5.38180609028058	5.46932585305791	5.08168307848634	5.47893970073519	5.01085478729318	5.06235412289716	5.20855108026028	5.35281693992051	5.28740613037232
SLC7A2	6.87453343429071	6.8986393935677	6.98912079911064	6.93552399050553	6.74960417253298	6.87302681652752	7.14948674805673	6.79325344985363	6.78143831480305	6.76956167891293
SLC7A5	10.7968441619309	10.9190206296024	10.7068726336537	10.8154535053659	10.7502905686121	10.8863736128146	10.8735722567178	10.770589056628	10.8728132100344	10.8649174865447
SLC7A6	8.69058120355562	8.56791117971855	8.20465299373897	8.36954557991424	8.41862076247983	8.49353017063961	8.33498545976413	8.28576807851266	8.48916656051568	8.4617096004218
SLC7A6OS	7.71147372358937	7.56794919608031	8.07205020654493	7.93034023585471	7.93810662847395	7.79896793287743	7.73126896878703	7.94182612337646	7.77448666801582	7.89312148100983
SLC7A7	6.6906859536457	6.96653789878721	6.74121457870373	6.62889056668407	6.59905924390872	6.88499844100358	6.68655322071859	6.65240425521267	6.71105554424421	6.55727903850544
SLC7A8	4.5282330806361	3.11011336071625	3.64912072373491	4.60380313909997	4.27772630413828	4.82450338075022	4.21470259229895	3.87034576104982	4.06792211766565	3.78558287955217
SLC8A1	10.7370695323785	10.8135059064534	10.8172352413477	10.7702776214676	10.7429652046107	10.703269131829	10.7121848473912	10.6827716961559	10.6836192597504	10.7493668823921
SLC8A2	1.01122115929689	0.533481007972194	2.06645629589928	1.80000377429144	0.962476840967328	1.55589087185576	2.21703171986152	-0.201419256271933	2.07050046296459	0.212082549099138
SLC8B1	8.357236578377	8.46603434741831	8.30336781041657	8.35048782415778	8.47079472994846	8.23752396494885	8.38389357097703	8.44727336157176	8.40695415167494	8.3844923479095
SLC9A1	8.79849402611027	9.30157903503007	8.97472807011992	9.0603243954979	8.85595217162213	9.20205182302401	8.86357181179544	9.15478648260414	9.07271298632631	8.91041025040185
