CTL_S1	CTL_S2	CTL_S3	CTL_S4	CTL_S5	PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10
PSMB7	8.99815284653462	9.02432379722084	9.01710328117043	9.05717890155529	9.02810412213055	9.19477951287579	9.27484342552381	9.16846204145006	9.23837777987738	9.15475066200977
PSMB8	10.6225584469526	10.5711016611104	10.521661196982	10.5917964944071	10.5609982540026	10.2957503520681	10.4610204263679	10.0888007202268	10.2542072228198	10.3012321194255
PSMB8-AS1	8.89669341735364	8.79711029678653	8.57148753946421	8.59261223050044	8.74465617454104	7.96879291890091	8.36751310597662	7.59037059533129	7.89007761369658	7.98418677309124
PSMB9	8.20544062110778	8.25459786845239	8.09566157854062	8.17548573832472	8.09169450248291	7.83573695311614	8.21474770493286	7.91228371829648	7.76928478123813	7.81124767608081
PSMC1	10.2222776405343	10.2601520754242	10.1981791433848	10.2076825639817	10.302987536064	10.4252856877612	10.4099903223569	10.348215655891	10.4788468813534	10.5179010547289
PSMC2	9.62574180543738	9.68852282615551	9.56285556120867	9.60044700118035	9.69965243563312	9.7290436306143	9.69355071600141	9.61226314007496	9.60068969407516	9.71627533564683
PSMC3	10.8546768500163	10.7824000425845	10.8164896042445	10.8612497402706	10.6699645964756	10.8743619539439	10.9887923179685	10.7373650782328	10.9222525628503	10.8448220644394
PSMC3IP	8.34679190863728	8.17634905573227	8.28770281751348	8.35332802685559	8.42352719943189	8.01260742848693	8.21474770493286	7.98655347553939	8.37300187600484	8.01995650877255
PSMC4	9.30183522104872	9.38103626784717	9.23877092956169	9.44164212678624	9.35054647868886	9.59958631771053	9.5879070002707	9.45298291429858	9.48845566149619	9.54476175092403
PSMC5	10.0344193047517	9.92364860600092	9.98004637847247	9.87102957819894	9.74779966183959	9.8887163826832	9.95014372248886	9.9230860716814	9.84590991924006	9.90823674227264
PSMC6	9.1043660502898	9.26573185709509	9.25810709673535	9.12190342668812	9.13817032380098	9.4505464925916	9.3360896463083	9.32592213283926	9.31589990073105	9.25821223028337
PSMD1	10.3922013000769	10.3234569698904	10.3660001926156	10.516593285642	10.5097949216743	10.5964954542898	10.4480231784647	10.5134368407602	10.5711729436088	10.4528706270416
PSMD10	7.14483091156825	7.45509743220297	7.35713798278748	7.31570405576678	7.32121367864814	7.2297458052129	7.27491329366693	7.07193587758949	7.18750168346022	7.17082595694215
PSMD11	9.80164152337407	9.860287211941	9.78203298887357	9.95428421794297	9.8615747450353	10.0141060323414	10.2507091826541	10.0803463031648	10.1198523880363	10.1331243840697
PSMD12	9.95336229583329	9.9487879116754	10.0321435595163	10.1054275922468	9.98186773814406	10.229661699615	10.0132710766539	10.126830783007	10.2234985791778	10.1276700026403
PSMD13	9.66946263774583	9.60664684005897	9.68694433680396	9.69002647522546	9.60523800714004	9.92356141189856	9.8450013210502	9.74961265419168	9.76133873067119	9.71627533564683
PSMD14	9.37722308525198	9.31597380969809	9.32483214560023	9.50493498620583	9.49671499746538	9.55794775145622	9.50875303592005	9.55588140482409	9.68157649090524	9.63595021802063
PSMD2	10.7960089230312	10.715619151626	10.8251587564089	10.8461360485856	10.7287246515843	10.9210927593365	10.8744370970776	10.8847507228899	10.903719760309	10.9279761570541
PSMD3	10.496450513706	10.3181077469994	10.4289672071843	10.4821520063098	10.4596012778912	10.5579381813444	10.5149885339037	10.385948017535	10.4846137842421	10.4474079748192
PSMD4	11.1246821972079	11.1512560380842	11.0866304206666	11.1048690302768	11.0435963219335	11.0744082851608	11.2194934320254	10.9987326716751	11.1364251861994	11.0381931400214
PSMD5	7.50343945157823	7.43941670852714	7.54378194390881	7.70180759827568	7.70621747770889	7.42767285996684	7.18377148093954	7.17535804891078	7.24299306118075	7.26326599106247
PSMD6	9.14254006884464	9.19978269064002	9.15185021023784	9.36810274675564	9.27807797880753	9.46638778389778	9.37093851432312	9.44359658067294	9.39967804023418	9.41195909346199
PSMD7	10.4461653634713	10.5346682745005	10.4920251662892	10.5823103079314	10.6354025408605	10.7346523470282	10.5700128654571	10.586898512704	10.8354097641641	10.7688960956122
PSMD8	10.7790025939427	10.7816229421901	10.7182995679559	10.7868022382469	10.681579154375	10.786952600833	10.8756509695591	10.7745243719829	10.8376645504808	10.8464831897824
PSMD9	7.54427095024001	7.76290396236366	7.30850622448632	7.76466466769004	7.46640295673754	7.60986624927971	7.78945851964548	7.46978698069156	7.70487107229222	7.5751917369095
PSME1	10.3244661707428	10.2745845800592	10.2048376911524	10.4459969144285	10.3650141000621	10.2650265622155	10.0154753262679	10.1209542693362	10.2787546311375	10.2619395882581
PSME2	10.0200163776515	9.92364860600092	9.96312706075266	9.98580622578076	9.89045818599688	9.91203966111894	9.88171270526644	9.75872433711998	9.9482296458707	9.79924117027203
PSME3	10.6367877934438	10.6083916130994	10.6597293818911	10.7639074732245	10.6881743031258	10.8970819103599	10.950136430367	10.7775159475771	10.9503076555524	10.9482302045513
PSME4	10.1246886583684	10.0386911176281	10.1333413489149	10.1065309819372	10.1015702165606	10.6098016252084	10.4249923760032	10.5312700125952	10.5336509410506	10.4626515782861
PSMF1	9.05341580507621	8.97078641783575	8.95789544996856	8.80325191496226	8.82764365908309	8.78607571454065	8.73695970202582	8.70476019989849	8.7146840488229	8.75218143068057
PSMG1	7.90980296705391	7.860333775543	7.89068789259152	7.89808979463439	7.90047759471987	7.94314536449103	7.80992170375488	7.75118549310229	7.9413008155293	7.83821353419023
PSMG2	7.74443531893541	7.7050626050252	7.817269996957	7.62996085169964	7.82468550119164	7.9877337314118	7.62596761253551	7.9013546135602	8.0490104101257	7.83821353419023
PSMG3	7.88352474503161	8.00050568507974	7.87963317170715	7.92835597866013	7.92860002999486	7.80046304152013	7.74764026188931	7.6953349016445	7.51505623726342	7.4842230008824
PSMG3-AS1	6.69095821411881	6.93497891817727	7.07647951418144	6.99188916019243	6.73204720993204	6.44613306134945	6.49316046858162	6.43239794119563	6.54487923042258	6.33136967271379
PSMG4	7.42544135671552	7.29004815170896	7.43471631669295	7.47455137812616	7.57714399443698	6.8971953853616	6.88905070738043	6.78136967602883	6.96355346379001	7.16017945440622
PSPC1	10.539161898346	10.6223475704831	10.6079203290803	10.5615403895986	10.5832829968166	10.8903872929733	10.8187279670496	10.8937394587244	10.84888592301	10.8205183082895
PSPH	8.36969161289077	8.06323904316931	8.25813065824174	8.2572439607859	8.29115695054057	7.93014855446433	7.92695611520586	7.88480413356621	8.05419045398779	8.08331618151801
PSPN	5.15395807873747	5.13349817159713	4.81191412291248	5.70784342842616	4.77024229329852	4.89755844540029	5.66039556950028	5.35458102124504	5.32269281386825	5.66850916651897
PSRC1	8.71191459336145	8.89233090592777	8.96575741006701	8.88010616295649	9.02810412213055	7.34194811628645	7.06960863289543	6.87372556062346	7.2876592068732	7.21264327193083
PSTK	3.79703907353268	3.83153806982977	4.25027979672358	3.56194808827986	3.61335154616954	3.1438200309712	3.2465936244179	3.67086339783123	3.51623881702784	2.08666344995084
PSTPIP1	9.37345138815459	9.34150850469398	9.37095348363648	9.34398032067047	9.23593699997584	8.84612176586996	8.90806783666261	8.83107375105101	8.75659670726796	8.73793280703573
PSTPIP2	7.20548949573163	7.69849026680232	7.60547102982386	7.54135107836601	7.48924165179405	7.66581984557169	7.26011725210213	7.77533046901371	7.65800675042855	7.49273402676877
PTAFR	5.49676007252851	5.13349817159713	5.1795303377187	5.1113404924484	4.23442727705708	4.95000857879278	4.66068079132524	4.86287116245472	4.32305325147044	4.5433134685784
PTAR1	9.17106526725488	9.35828396035539	9.2103752785464	9.37727425430119	9.32960746408643	9.55371702739012	9.46748559222014	9.55588140482409	9.51311737531223	9.55292401190193
PTBP1	12.3684669260947	12.361388565467	12.3050650544114	12.3745099006117	12.3945431627644	12.6881187980669	12.7319099343029	12.6363409140231	12.716899200003	12.7423690565061
PTBP2	8.90455537061931	8.66513627752086	8.73375493402365	8.8113949064994	8.83360508638031	9.2402427813044	8.99552891134535	9.54889506755455	9.12479756070163	9.30487291923214
PTBP3	10.7311743456116	10.7722649408257	10.8337761266547	10.7991388285591	10.835810605711	11.1209037801189	10.930413010284	10.9916653817894	10.9893664207792	10.8539346755196
PTCD1	7.53078844660287	7.63795170146957	7.82305209369135	7.71922381981758	7.58423304888656	7.50858828466361	7.90809786798088	7.78130409794394	7.49233741268299	7.67579058217652
PTCD2	7.87821117057349	7.96808548773963	7.65817542258201	7.72498281634484	8.04107031815853	6.8971953853616	6.74770738812925	6.83978115775314	6.87265248589462	6.66836733439678
PTCD3	9.48252150347126	9.59253742250942	9.57832215914633	9.64213237468041	9.62427780722918	9.4368284083447	9.02646017133441	9.43604329500243	9.45359739548571	9.4186744224764
PTCH1	7.48258200457257	7.43941670852714	7.32489963436124	7.37550977350368	7.44319688843236	7.88371491631793	7.74764026188931	7.59037059533129	7.81882200986181	7.65319026727434
PTCH2	7.10898827727446	6.76925606746565	7.24961632756198	6.80878219634632	6.86605251865995	6.74223445096594	6.61445384908052	7.2287936783924	6.996217064778	7.12776026912613
PTCHD1	5.15395807873747	5.50891311702889	5.34941110633449	5.30832405890331	5.26965856043395	5.66603296448881	5.18406914081305	6.18450174808517	6.13967286391508	6.36883978426523
PTCHD3	3.25694238383666	1.9274315447464	1.44746617649295	2.75550905918442	3.2351935254508	1.14870853146034	2.24811285532536	0.87028902420983	0.937567088924787	2.40791209326434
PTCHD4	4.11875957521967	3.50986329438875	3.94560357502692	4.07615474105577	4.23442727705708	4.23041847354117	4.12037165360756	3.95077140589635	3.51623881702784	4.08411385489177
PTCRA	3.25694238383666	2.92553389775275	2.85919372204867	3.07700980971373	2.91364840219979	3.84363181862387	3.66125106586522	2.18747408342942	3.51623881702784	2.89256201231797
PTCSC2	4.3202851150342	5.01154391111665	4.38145840883106	5.21319165002586	5.04145368232168	3.31356365834357	3.98295107798634	5.44766838782971	4.57447668823089	5.03789851796485
PTCSC3	6.91506143197541	6.93497891817727	6.87969442922274	7.1371778538041	7.21561034229928	6.96248149006171	6.83016209000436	7.46236992863954	6.86087632723174	7.22291091756819
PTDSS1	11.7088944546174	11.6464457829171	11.6964122338053	11.692219887684	11.6885811297972	11.7341808453122	11.7092824721859	11.529491702045	11.7076854576053	11.7658228716375
PTDSS2	6.44002317106052	6.50875469327621	6.61223907437769	6.38290057498815	6.75735593820634	6.31229340099207	6.88905070738043	6.4475030935474	6.61666241276148	6.71275715559446
PTEN	9.40520082480172	9.45113136867979	9.44406459894796	9.56235432725364	9.48729187444387	9.32956133940923	9.06101673856477	9.18882948766454	9.26542866072671	9.25070481653607
PTER	7.69693714728258	7.8485088511239	7.84595149250878	7.76466466769004	8.00982058359518	7.7933035719096	7.7045735741718	7.84543158407496	7.96349566552875	7.7906872755955
PTGDR	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	1.14870853146034	-6.64385618977472	-0.12184040444295	-6.64385618977472	1.09005591617577
PTGDR2	3.25694238383666	3.38444754280536	3.55886852507385	3.45512684886741	2.49924896315255	3.72823834106173	0.669211330326305	3.18588960002026	2.25496859428706	3.08496422064952
PTGDS	5.60365245409942	4.83103129745873	4.94513533343061	4.88314304992058	5.33835391595973	5.14259531326287	4.56760941225031	4.72090344608151	5.32269281386825	5.78396456451997
PTGER1	2.6057278105312	-0.0612346938358584	3.18072411168963	3.45512684886741	2.72127681319755	2.14545137232005	2.66239093912885	2.86435778915943	2.51749916790388	3.08496422064952
PTGER2	3.25694238383666	3.73207477780239	3.02889778966716	3.21435790412528	2.91364840219979	5.09680479818844	5.30433162707013	4.67029691100784	5.54503373676683	4.89110418098803
PTGER3	4.25618760312642	4.17236163152086	3.66569628429114	3.45512684886741	4.16046703462385	3.60280641799821	4.24583340860755	3.44865975601647	3.93096105647289	3.66935986656137
PTGER4	9.234816606627	9.33939779065781	9.3788262088284	9.22507039248426	9.32538294397966	10.5302138840888	10.7842397839112	10.5523828581209	10.603333212709	10.4615680748078
PTGES	2.38373035691854	3.24708216352933	1.86118060542028	1.75764388426311	3.0833606541729	0.155200871433709	2.24811285532536	2.18747408342942	3.10162155705882	4.66879278893943
PTGES2	8.4613776568629	8.43542807905084	8.4534350116607	8.50495484262867	8.46636216807802	8.32710710915262	8.72084041658725	8.16620625152239	8.34791165848191	8.19183678373096
PTGES3	11.4344419354119	11.3769098102208	11.3650042085197	11.531453073692	11.4658467796469	11.5334352993506	11.4706870094186	11.3859426266078	11.5303972938262	11.408573749739
PTGES3L	7.54427095024001	7.5675659951027	7.40418373223753	7.34591679195697	7.83065913927356	7.61799371525054	7.53055304127718	7.14787923192144	7.2876592068732	7.40527619180968
PTGES3L-AARSD1	6.65412505719329	7.11356249272595	6.9017188793026	7.15435178474464	6.12139313660627	5.18697705642993	6.51824868826161	7.08165031276902	7.07986862724863	7.08336937346629
PTGFR	0.804286080573775	-6.64385618977472	-0.126955216858632	-0.22961308198715	-0.0730112380425258	0.155200871433709	0.669211330326305	-6.64385618977472	-6.64385618977472	0.0968170100787238
PTGFRN	8.14034784867421	8.37900430776908	8.12871867236917	8.19636375103396	8.03590880936383	7.7569633839364	7.94557103334714	7.85112244919053	7.7818294620185	7.68324602340699
PTGIR	5.49676007252851	5.24594207582543	5.31699767107509	5.27730507827956	4.95659133432515	3.84363181862387	3.83104935911134	3.32324899349531	3.83791470955969	4.72766379025114
PTGIS	4.7034452385326	4.7315318278384	5.21514453792075	5.03921210945839	4.0825093424226	5.04951313611875	5.83028887614765	5.64402352752174	5.42220445504359	5.81144036065046
PTGR1	7.71493271464721	7.78168031049747	7.87963317170715	7.87237371229744	7.99925175345083	7.68915120964433	7.69360298430398	7.47716609582729	7.70487107229222	7.62249501133135
PTGR2	6.62903658932061	6.20923097228895	6.73998212439354	6.70770541121924	6.83072251190104	6.49989826433367	6.70464273439395	6.53495621101486	6.12004686018205	6.33136967271379
PTGS1	8.32742718260649	8.03221332012122	8.1004306486301	8.09771964380547	8.12123770610509	8.06705314343586	8.0947912913912	8.02230210824702	8.12482340310369	7.94130267935186
PTGS2	3.38234749655464	3.38444754280536	3.02889778966716	4.14650333874829	4.66718796089133	6.49989826433367	6.83016209000436	6.85118492929944	6.75032783778676	6.50968608120138
PTH1R	1.80014939232322	0.931219366907536	0.865146181935228	1.34402784871907	-6.64385618977472	1.73150041003257	-6.64385618977472	-6.64385618977472	-0.054920014195448	0.0968170100787238
PTH2R	-6.64385618977472	2.51112922485314	-6.64385618977472	-6.64385618977472	1.50179838587082	1.14870853146034	-6.64385618977472	-0.12184040444295	-6.64385618977472	0.0968170100787238
PTHLH	-6.64385618977472	0.931219366907536	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.155200871433709	2.24811285532536	-6.64385618977472	-6.64385618977472	0.0968170100787238
PTK2	7.56426136180474	7.87206256542218	7.88517112054045	7.83025006085589	7.91179243622812	7.96242364883746	7.84008234409469	7.94989646886016	7.89585972302284	7.7975733509215
PTK2B	11.7599847562536	11.7041778426856	11.7318055327599	11.571158933625	11.6169374979907	11.4212222400445	11.6352462836125	11.4967375731765	11.5391984491969	11.4001155094574
PTK6	5.57766263997165	5.6243659626961	5.1795303377187	5.18003383044695	5.08208349809366	5.56875558654902	5.8698103873141	5.59059515552081	5.83715783785518	5.08368848397779
PTK7	7.43994008715535	7.19051906265117	7.55772039144253	7.46769809335513	7.41961143458025	7.0371144583311	7.15206482632594	7.23751031608775	7.35636766225846	7.04915621129256
PTMA	15.2254733121279	15.1774077758064	15.2496560646421	15.3063706635745	15.2312639070291	15.320968739343	15.3714011821537	15.3425031364817	15.4954445611218	15.419525780514
PTMS	8.8072602696003	8.80018306183083	8.87125537699769	8.71050755139045	8.93966790444149	8.94634710963354	9.34312708842575	8.80492204266879	8.96071095549794	9.09171805194526
PTOV1	9.09523520495812	9.1110119155961	9.20374229844566	9.06628093833107	9.02289593107006	9.15902036760898	9.44803350618846	9.24826140348585	9.12971296321563	9.09730979789938
PTP4A1	9.41990336092857	9.55664810608425	9.56285556120867	9.62990622600883	9.48729187444387	10.3972261106145	10.0758654267158	10.1843157736396	10.291970144744	10.0832762862697
PTP4A2	10.8907459123544	10.9002054237749	10.9683469694878	10.9965521151757	11.0816641847795	11.1187574540727	11.0198667996831	11.1535523121032	11.0936711410082	11.0352830267329
PTP4A3	7.6725884693376	7.53842120152234	7.48664116068432	7.32331676325404	7.54843421636121	7.82875082935998	8.1600066183932	7.73280782228778	7.85488968688615	7.87774019450989
PTPA	8.55426240215975	8.42352165772528	8.59870829936285	8.38277091356449	8.56998197217265	8.29197999299741	8.51189885511924	8.12921334852966	8.11989128456262	8.3500937415606
PTPDC1	6.93567001596731	7.05302541558458	6.7998480937688	6.96294008404841	6.63979766433352	6.92366539608035	6.6602529374393	7.02235759797784	6.90741497281689	6.75582183214687
PTPMT1	8.69085348379566	8.50487404867184	8.54023743590445	8.75621945131407	8.63628263737587	8.52160446738264	8.53666608755507	8.32185198554379	8.46143725322719	8.47990817739918
PTPN1	10.0151832705421	10.0606383724667	9.98392281817606	9.98580622578076	9.96159554500942	10.100752696846	9.98655399920917	9.99681571984307	10.1885932597448	10.0490608900982
PTPN11	11.6582551731978	11.6672103763739	11.6348749160259	11.7342289114774	11.6628625593784	11.7453537245618	11.6804001877832	11.7300443749618	11.7421963802838	11.7112570745692
PTPN12	10.7661149835344	10.8131457333411	10.7723447960486	10.8514109620232	10.7255222384386	11.0392828263945	10.7462549153639	10.9251034665618	10.8813072268735	10.9373595245062
PTPN13	0.804286080573775	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.0730112380425258	0.155200871433709	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
PTPN14	8.58394096536702	8.73744874485988	8.56114586806818	8.60827642208377	8.63628263737587	8.53883041553591	8.75817569431057	8.94721289543342	8.7146840488229	8.51375501088445
PTPN18	10.1764743405047	10.2285674455881	10.2409203131189	10.2097376681037	10.2426613124065	9.74397445603136	9.74493549262072	9.7125793121399	9.82029509825506	9.81798859118696
PTPN2	9.29586964892886	9.31811904789616	9.23226751761386	9.35701941599721	9.441183834558	9.58099753237006	9.40159860884108	9.61058658370125	9.67318392842745	9.55901554470075
PTPN20	-0.187475957569146	-0.0612346938358584	-0.126955216858632	-6.64385618977472	-0.0730112380425258	-6.64385618977472	1.66466798736739	-0.12184040444295	1.93379591796632	0.0968170100787238
PTPN22	7.4327089354433	7.15255384624099	7.37299097229992	7.24531925578242	7.52652061953185	7.29202602214258	7.11964565397615	7.28032060424478	7.00694263428579	7.03756911552442
PTPN23	9.41624174994756	9.56570448198559	9.48293310347101	9.5215750241808	9.53563345523618	9.31713514268134	9.21088142260229	9.17754975683876	9.25196662069289	9.27557908033912
PTPN3	7.34298413330947	7.23661237135139	7.24100376494043	7.50833781387942	7.43537783451074	7.17570963411678	7.30405777621988	7.38602348840093	7.11002839140434	7.31217246119394
PTPN4	7.04403764836381	6.58199583209486	6.93413767574057	6.79789485508724	6.94527260113365	6.68148621598727	6.46762823636899	6.61740972778926	6.78812640482946	6.57526738591393
PTPN5	1.80014939232322	-0.0612346938358584	-0.126955216858632	2.07871842816194	1.50179838587082	-6.64385618977472	-6.64385618977472	2.44998052145953	-6.64385618977472	-6.64385618977472
PTPN6	10.713381480808	10.6214792671852	10.6054062085685	10.6337289589671	10.5465532227563	10.5473379467669	10.5609866492308	10.5962473186757	10.6095041970699	10.3904745448481
PTPN7	11.9387497604078	11.9048480020217	11.8740162298652	11.8510779391624	11.8608335612156	12.2149924119842	12.2697536872473	12.0833614551428	12.1621390952908	12.2758669465018
PTPN9	9.10208875098667	9.06321207373803	9.05690353152586	8.94815713374487	9.14777215306685	8.99396418034406	9.12366052778755	8.97874783691548	9.08738832052035	9.15475066200977
PTPRA	9.33711973019849	9.29434413565004	9.05690353152586	9.20254420284124	9.23593699997584	9.2995566728112	9.19541027632757	9.02730985580281	9.15885879378035	8.99618057644954
PTPRB	8.33907718111721	8.39940990978739	8.34106436667236	8.28479879124891	8.29115695054057	8.10802341820484	7.98209544632096	8.42083809034458	8.0490104101257	8.02583284916981
PTPRC	11.5200931827482	11.490168549247	11.4851989154024	11.540053949078	11.4891663733275	11.5949475358007	11.3973629827444	11.5475668958016	11.5743265559908	11.4040688601284
PTPRCAP	0.804286080573775	-6.64385618977472	1.44746617649295	1.75764388426311	-6.64385618977472	1.14870853146034	1.66466798736739	2.67199570460639	2.51749916790388	2.40791209326434
PTPRD-AS1	3.25694238383666	3.83153806982977	3.18072411168963	3.84184041871803	3.72018254623063	3.84363181862387	3.2465936244179	3.95077140589635	3.83791470955969	3.543932065556
PTPRD-AS2	3.11958976885454	2.73316006510634	2.66683265217395	1.75764388426311	3.2351935254508	3.1438200309712	4.12037165360756	3.18588960002026	2.7395316013284	3.25470029523488
PTPRE	8.07217882011899	8.16208885801446	7.87963317170715	7.99183248608227	7.97248589977738	10.8995844044516	11.0351565974599	11.0966005460289	11.0791335225579	10.863810496897
PTPRF	12.1455616794838	12.1425028524046	12.1228223798049	12.0755842565968	11.9710805809377	12.1014676315949	12.0910887705625	11.9993699154313	12.0612321443448	12.0526529049298
PTPRG	8.609818928805	8.50110239874806	8.61879203092793	8.75340450087284	8.59476442654196	8.67749745600438	8.68251321851452	8.76025400771727	8.62701888088481	8.89064830642597
PTPRH	4.84089842250049	5.01154391111665	5.14301466907635	5.14609597350272	5.19752795305052	5.27184332299189	5.56730518165154	5.41730177216536	5.63074578398207	5.12806971135048
PTPRJ	10.8499345068591	10.8543788815613	10.7565693607115	10.8967618514064	10.7989612398086	10.7995133871142	10.6907861558	10.7396678506239	10.7089219586654	10.68225473869
PTPRK	8.63524088064678	8.54205795845052	8.59533365973422	8.78407093400161	8.79440806962255	8.82521323375954	8.78426432605205	8.69530009812616	8.90445956037002	8.76277630110206
PTPRM	-6.64385618977472	-0.0612346938358584	-6.64385618977472	-0.22961308198715	-0.0730112380425258	-6.64385618977472	-6.64385618977472	-0.12184040444295	0.937567088924787	-6.64385618977472
PTPRN2	7.72088169839793	7.91804683873838	7.84595149250878	7.61142584206633	7.75100328774318	7.2297458052129	7.42837837330763	7.3218970714378	7.42195209092715	7.17082595694215
PTPRO	7.02493028304321	7.11356249272595	7.23233947833579	7.14579037406541	6.97793616912043	6.14239109252719	5.8698103873141	5.720629886347	5.73764018967441	6.2732740808932
PTPRQ	-0.187475957569146	-6.64385618977472	-0.126955216858632	-0.22961308198715	0.919380810664841	1.73150041003257	0.669211330326305	1.45261843044882	-0.054920014195448	-6.64385618977472
PTPRR	-0.187475957569146	-0.0612346938358584	-0.126955216858632	-0.22961308198715	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.12184040444295	0.937567088924787	-6.64385618977472
PTPRS	8.60660945457505	8.77228968752039	8.74902133395588	8.7449265439823	8.91457743893445	8.67360363513252	8.73695970202582	8.75722638491828	8.70483649806819	8.61077689805293
PTPRU	5.35094319612328	5.73126027621114	5.50137881254186	5.70784342842616	5.63994233300787	5.81486849350996	5.30433162707013	5.720629886347	5.48492589304135	5.17112629950347
PTPRZ1	4.96638735342416	4.62465839655904	4.02801371587905	3.92424668026986	4.49733393524918	3.72823834106173	4.12037165360756	4.67029691100784	4.57447668823089	4.83865476799561
PTRH1	5.11834429918401	5.17196150368673	5.02757147574404	5.27730507827956	5.52675534055776	5.35199348694906	5.78965413623625	5.41730177216536	5.32269281386825	5.44114709770332
PTRH2	8.09067448086796	8.18577814375955	8.14727383267545	8.09327390131905	8.2201199382073	8.69296848891531	8.4610511314483	8.68258935437603	8.61655214754324	8.58314649268713
PTRHD1	7.45429455749558	7.44727837458023	7.11469604186811	7.11102744071403	7.19723305739759	7.17570963411678	7.34669945462745	7.11986685045378	7.33949487947552	6.89073949286319
PTS	5.28822315146494	5.41582483449008	5.78820252673605	6.03899271605494	6.10176716861489	6.04929530375083	5.8698103873141	5.92870133089497	6.03875878255039	6.01422355203002
PTTG1	8.88878838558334	8.83954462303408	8.88514060815882	8.82754428902001	8.92298950493418	8.86673160087559	8.8400508630361	8.76629025852632	8.9215664617462	8.68692433960411
PTTG1IP	10.3912690323209	10.3330358721936	10.4041092054481	10.3863770462323	10.381385159856	10.2163404325776	10.1856434881137	10.2111156047791	10.2853775201399	10.222826412556
PTTG2	1.38649210746592	-0.0612346938358584	0.865146181935228	1.34402784871907	0.919380810664841	0.155200871433709	-6.64385618977472	0.87028902420983	0.937567088924787	0.0968170100787238
PTX3	5.31992398510048	4.56809826034118	4.85770176173279	5.03921210945839	4.43596116277376	4.78656585402362	5.4677912409854	5.22031432933952	5.10036047171935	5.47590460947912
PTX4	-0.187475957569146	0.931219366907536	-0.126955216858632	2.07871842816194	-0.0730112380425258	2.46672715200977	0.669211330326305	-0.12184040444295	1.52001657129736	1.09005591617577
PUDP	7.35067805242921	7.19985629002281	7.30023913155562	7.338422717293	7.32121367864814	6.93672047832178	6.68261855601822	6.74515282251533	6.58837627950876	7.03756911552442
PUF60	11.07735800032	11.0137531486594	11.0290132914194	11.1229748855396	10.9818606046219	11.2721196098906	11.2299719060453	11.154703240533	11.1130363778543	11.1667485904529
PUM1	10.4728495667578	10.4743906775419	10.4865707741422	10.4407571338024	10.4682487652783	10.6967843866201	10.6259037057146	10.6313956957885	10.7039868806253	10.6464682603866
PUM2	10.856704520421	10.900921220115	10.9239734565561	10.8871630971104	10.9513443305973	10.9892512860771	10.7816520041093	10.9101883305111	10.9264957647838	10.914577705536
PUM3	10.8190700440916	10.8785647064796	10.8258788398234	10.9138802957157	10.9465387995308	11.378206454712	11.1846582044012	11.3686883165129	11.4298659797887	11.411943209597
PURA	9.54253447570219	9.37692608451766	9.43465377457341	9.58469710289268	9.6379687934643	9.33450200401914	9.15998139859645	9.25900360803925	9.43187293651653	9.46482635527812
PURB	10.0802598850156	10.0784652035396	10.1621383593682	10.0764391925972	9.97244281886515	10.9742928599934	10.910416204898	11.0803396403316	10.9328372591461	10.9428051033008
PURG	-0.187475957569146	-6.64385618977472	-0.126955216858632	-0.22961308198715	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
PURPL	4.04480270008998	3.50986329438875	3.44349331977125	2.75550905918442	3.72018254623063	3.1438200309712	4.66068079132524	4.1111378659852	3.73845109832356	4.40587181646344
PUS1	9.31369286815577	9.34150850469398	9.34907931690053	9.26118922222697	8.88904288069203	9.25073498225778	9.45129378872592	9.35023741768429	9.21775147324759	9.30487291923214
PUS10	6.06300315423851	6.39953808444695	6.38093917432416	6.09343237375494	6.37133842090758	6.74223445096594	6.76876705801292	7.26334862394562	7.12979022535167	6.82485723841396
PUS3	7.5839785616724	7.60318804990736	7.60547102982386	7.73643229803403	7.81266350546928	7.64210495413695	7.50567972965156	7.63063240519797	7.84894067806948	7.52628474508095
PUS7	9.15137727621518	9.19745392421454	9.24739679222487	9.25722038479376	9.19946944542664	9.45509035289559	9.10721967715016	9.35825228828808	9.37505143660058	9.37560633937285
PUS7L	9.55257634289768	9.51611049214583	9.62375129403519	9.58152638462368	9.65658423948507	9.48428165388517	9.10308002196001	9.33813100109803	9.23153505828372	9.25571409726003
PUSL1	8.32742718260649	8.3073835856314	8.36107371459161	8.32706318264716	8.40763003813017	8.83221646746898	8.561015298775	8.55241167903089	8.5666775338445	8.55497656174939
PVR	9.46667744811457	9.50108248923118	9.38274651939274	9.46075067674598	9.39959392123641	9.515071620659	9.40496541021685	9.37217205465594	9.60068969407516	9.38020084439192
PVRIG	5.38130948072214	5.53865399448785	5.61238653295658	5.33869012270075	4.99964639104792	5.35199348694906	5.11995684141201	5.61755665884589	5.73764018967441	5.50984440271607
PVT1	8.74440167999745	8.85735551274005	8.83451562482788	8.76742464787957	8.84545454558833	8.80043068393831	8.97302195635551	8.98134489697024	8.87256014902389	8.92564299932701
